gene_accession,SRR4425689,SRR4425688,SRR4425691,SRR4425695,SRR4425683,SRR4425690,SRR4425694,SRR4425656,SRR4425684,SRR4425696,SRR4425681,SRR4425685,SRR4425692,SRR4425687,SRR4425686,SRR4425682
MEG_6607|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,0,0,0,88.0,179.0,32.0,0,0,327.0,139.0,147.0,112.0,0,17.0,699.0,198.0
MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,56.0,0,0,0,0,0,88.0,0,67.0,0,0
MEG_3880|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,0,0,25.0,0,0,0,53.0,36.0,0,0,0,0,62.0,0,0,0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,1022.0,994.0,0,0,11.0,2566.0,1556.0,2010.0,3231.0,0,0,2043.0,2173.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,0,0,0,92.0,142.0,0,0,0,209.0,84.0,98.0,84.0,0,0,509.0,168.0
MEG_3848|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,11.0,0
MEG_7628|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,92.0,0,0,146.0,0,0,0,0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,112.0,0,0,29.0,0,0,88.0,0
MEG_4792|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.0,0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,0,10.0,0,80.0,156.0,20.0,0,0,187.0,108.0,130.0,75.0,0,0,522.0,168.0
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,0,0,0,129.0,284.0,0,0,0,394.0,135.0,126.0,128.0,0,0,880.0,200.0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,59.0,0,0,61.0,0,0,33.0,0
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,0,0,0,123.0,224.0,16.0,0,0,340.0,154.0,129.0,105.0,0,0,671.0,231.0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,0,0,0,64.0,145.0,0,0,0,189.0,73.0,64.0,59.0,0,0,360.0,96.0
MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,784.0,0,91.0,0,0,0,1525.0,1832.0,0,0,104.0,0,2158.0
MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,62.0,92.0,0,393.0,377.0,258.0,0,0,0,1283.0,1174.0,117.0,0,218.0,150.0,1218.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,0,0,0,60.0,126.0,0,0,0,193.0,93.0,98.0,76.0,0,0,398.0,102.0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,75.0,0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,0,0,0,100.0,264.0,0,0,0,258.0,161.0,150.0,137.0,0,0,807.0,265.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,0,0,0,28.0,69.0,0,0,0,35.0,76.0,50.0,11.0,0,0,172.0,93.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,207.0,574.0,0,0,0,692.0,0,175.0,198.0,0,0,863.0,0
MEG_6144|Drugs|Aminoglycosides|Aminoglycoside-resistant_30S_ribosomal_protein_S12|RPSL|RequiresSNPConfirmation,0,0,152.0,0,388.0,0,248.0,248.0,706.0,0,0,621.0,308.0,0,302.0,0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,0,0,0,45.0,136.0,11.0,0,0,186.0,83.0,60.0,71.0,0,0,428.0,98.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,3018.0,3075.0,30.0,256.0,385.0,12030.0,87.0,127.0,203.0,1008.0,948.0,626.0,65.0,11856.0,483.0,1650.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,0,9.0,0,53.0,48.0,46.0,0,0,182.0,28.0,112.0,33.0,15.0,0,403.0,162.0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,74.0,0,0,0,0,21.0,27.0,22.0,0,0,138.0,48.0
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,66.0,0,0,0,99.0,0,0,84.0,0,0,115.0,0
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0,0,0,0,539.0,0,0,0,865.0,0,0,1111.0,0,0,859.0,0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,0,0,0,416.0,910.0,62.0,0,0,1197.0,466.0,463.0,388.0,0,0,2535.0,652.0
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0
MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,0,120.0,0,0,0,66.0,54.0,0,122.0,0,0,74.0,0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,0,0,0,288.0,614.0,0,0,0,914.0,315.0,323.0,341.0,0,0,1816.0,467.0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,28.0,0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,0,0,0,39.0,168.0,0,0,0,257.0,0,40.0,74.0,0,0,345.0,0
MEG_4757|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,112.0,119.0,0,430.0,392.0,365.0,0,0,230.0,906.0,680.0,642.0,0,418.0,743.0,914.0
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,4255.0,0,0,0,8128.0,0,0,8337.0,0,0,4441.0,0
MEG_7631|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,14.0,0,0,0,99.0,0,0,226.0,0,0,50.0,0
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,17.0,0,170.0,0,66.0,83.0,0,0,0,0,62.0,0,500.0,0
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,2569.0,3664.0,833.0,2960.0,6877.0,7501.0,1611.0,1994.0,9280.0,6455.0,6994.0,10134.0,1693.0,8495.0,10491.0,9390.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,481.0,514.0,0,732.0,0,1298.0,0,0,0,2251.0,1777.0,0,0,1533.0,0,3952.0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,0,6.0,0,49.0,94.0,19.0,0,0,134.0,58.0,55.0,58.0,0,5.0,356.0,85.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,0,0,0,51.0,116.0,0,0,0,109.0,87.0,105.0,69.0,0,0,498.0,169.0
MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,138.0,0,0,0,179.0,0,0,231.0,0,0,210.0,0
MEG_7206|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,116.0,0,0,0,0,0,307.0,329.0,0,0,0,0,358.0
MEG_2058|Metals|Copper_resistance|Copper_resistance_protein|COPG,0,0,0,0,0,0,20.0,13.0,0,0,0,0,29.0,0,0,0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0,0,0,0,0,46.0,14.0,0,0,52.0,46.0,0,0,47.0,0,150.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,0,0,0,0,74.0,0,0,0,82.0,0,0,21.0,0,0,129.0,0
MEG_1010|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,0,0,0,0,0,43.0,52.0,0,0,0,0,39.0
MEG_8293|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0
MEG_4971|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,0,17.0,0,169.0,312.0,0,0,0,425.0,202.0,159.0,195.0,0,0,1006.0,292.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,272.0,0,0,340.0,1518.0,877.0,0,0,1918.0,823.0,987.0,2349.0,0,1101.0,2722.0,1217.0
MEG_2795|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,197.0,208.0,0,0,0,274.0,321.0,429.0,385.0,0,0,276.0,512.0
MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,0,0,0,0,24.0,0,0,0,56.0,0,0,53.0,0,0,27.0,0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,1759.0,2255.0,645.0,2259.0,6027.0,5041.0,1555.0,1604.0,6690.0,4804.0,4611.0,7096.0,1729.0,5646.0,11173.0,5933.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,0,0,0,34.0,109.0,0,0,0,130.0,53.0,62.0,41.0,0,0,291.0,79.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,0,0,0,0,418.0,0,0,6.0,1109.0,6.0,10.0,835.0,7.0,0,498.0,12.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,31.0,107.0,0,0,0,112.0,53.0,51.0,42.0,0,0,265.0,78.0
MEG_1008|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,424.0,0,0,0,38.0,0,43.0,121.0,0,0,222.0,42.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,7.0,0,0,0,13.0,0,0,0,0,0,24.0,0
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,0,0,6.0,0,0,0,11.0,0,0,15.0,0,0,0,0
MEG_5255|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,94.0,0,0,0,64.0,0,0,146.0,0,0,258.0,0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,0,0,0,58.0,355.0,21.0,0,0,366.0,176.0,127.0,143.0,0,0,913.0,284.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,0,10.0,0,61.0,90.0,0,0,0,159.0,77.0,62.0,53.0,0,0,331.0,100.0
MEG_4216|Drugs|betalactams|Class_D_betalactamases|NPS,0,0,0,0,0,0,0,13.0,0,0,0,0,23.0,0,0,0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,0,0,0,33.0,72.0,0,0,0,83.0,32.0,44.0,36.0,0,0,155.0,67.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,0,0,0,121.0,257.0,14.0,0,0,345.0,147.0,109.0,149.0,0,0,801.0,225.0
MEG_8252|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,1017.0,0,0,0,2516.0,2268.0,0,0,0,0,2968.0,0,0,1450.0
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,33.0,0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,166.0,0,0,0,235.0,0,0,0,0,0,315.0,0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,0,0,0,0,0,0,0,0,25.0,116.0,32.0,0,0,0,92.0,52.0
MEG_766|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,18.0,0,0,20.0,0,10.0,0,0
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,0,10.0,0,26.0,0,0,0,0,24.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,0,38.0,0,407.0,687.0,41.0,0,0,994.0,412.0,369.0,414.0,0,0,2071.0,539.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,0,10.0,0,0,0,13.0,0,0,0,0,0,22.0,0,0,0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,1296.0,0,0,0,0,0,2236.0,0,0,0,0,0,3587.0
MEG_7059|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,0,0,0,83.0,143.0,0,0,0,177.0,69.0,79.0,60.0,0,0,399.0,122.0
MEG_7235|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,695.0,161.0,192.0,0,0,0,1369.0,1401.0,0,0,0,0,1591.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,102.0,0,0,0,103.0,0,0,127.0,0,0,171.0,0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,0,0,0,72.0,208.0,0,0,0,242.0,78.0,100.0,93.0,0,0,622.0,137.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,18.0,0,0,0,28.0,47.0,0,0,0,0,45.0,0,0,0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,80.0,0,0,0,114.0,0,0,28.0,0,0,123.0,0
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,0,0,0,11.0,29.0,0,0,0,31.0,19.0,19.0,12.0,0,0,107.0,36.0
MEG_1017|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,0,0,0,0,18.0,13.0,0,47.0,0,0,0,0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,0,0,0,121.0,328.0,30.0,0,0,420.0,208.0,158.0,191.0,0,0,1049.0,278.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,23.0,0
MEG_7174|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,193.0,57.0,0,0,0,0,373.0,417.0,0,0,0,140.0,430.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,273.0,446.0,443.0,246.0,0,0,576.0,0,493.0,0,497.0,317.0,680.0
MEG_3805|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,0
MEG_1688|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,53.0
MEG_6581|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,35.0,0,0,28.0,0,0,10.0,0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,0,0,0,75.0,213.0,0,0,0,244.0,115.0,73.0,90.0,0,0,616.0,108.0
MEG_8148|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,955.0,939.0,0,0,0,0,1271.0,0,0,0
MEG_6973|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,0,0,0,0,46.0,0,0,0,182.0,0,0,176.0,0,0,77.0,0
MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,110.0,180.0,0,246.0,177.0,445.0,0,0,0,777.0,685.0,0,0,435.0,171.0,851.0
MEG_7020|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0
MEG_6096|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,1713.0,0,0,0,2608.0,2511.0,0,0,0,0,3357.0,0,0,0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,27.0,0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,0,0,0,51.0,0,0,0,59.0,26.0,0,0,94.0,0,118.0
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,0,0,44.0,97.0,0,0,0,142.0,55.0,48.0,47.0,0,0,260.0,84.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,0,0,0,55.0,77.0,0,0,0,107.0,31.0,33.0,37.0,0,0,207.0,51.0
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,53.0,0,0,0,0,0,0,33.0,0,0,0,0,138.0
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,0,0,0,122.0,384.0,25.0,0,0,505.0,218.0,161.0,184.0,0,0,1006.0,273.0
MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,0,0,1283.0,544.0,0,0,1616.0,0,305.0,1659.0,92.0,761.0,3315.0,525.0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,0,0,0,71.0,179.0,18.0,0,0,267.0,148.0,74.0,84.0,0,0,509.0,167.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0,0,0,0,86.0,0,0,0,0,0,0,0,0,0,18.0,0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,76.0,134.0,0,0,0,155.0,92.0,56.0,78.0,0,0,431.0,119.0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,12.0,0,0,0,11.0,0,0,0,0,0,67.0,0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1754.0,2059.0,0,0,4498.0,4914.0,1562.0,1826.0,3159.0,3515.0,4078.0,3879.0,1653.0,6056.0,8577.0,4873.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0
MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,647.0,839.0,0,2623.0,49.0,2554.0,0,0,0,7016.0,6044.0,0,0,1777.0,63.0,7038.0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,79.0,180.0,0,0,0,254.0,83.0,74.0,85.0,0,0,344.0,71.0
MEG_39|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,31.0,0,0,0,116.0,0,0,32.0,0,0,113.0,0
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,27.0,0,0,1695.0,339.0,0,0,0,455.0,3236.0,3855.0,567.0,0,0,1140.0,4351.0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,0,0,0,0,0,0,0,0,14.0,0,0,7.0,0,0,11.0,0
MEG_3231|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,1219.0,0,0,0,1878.0,1680.0,0,0,0,0,2320.0,0,0,0
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,17.0,0,0,240.0,562.0,37.0,0,0,733.0,300.0,298.0,307.0,0,21.0,1504.0,456.0
MEG_2828|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0,0,0,0,211.0,47.0,0,0,0,45.0,45.0,65.0,0,47.0,70.0,34.0
MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,852.0,958.0,0,1486.0,1102.0,3017.0,28.0,37.0,288.0,5430.0,6821.0,482.0,0,3411.0,846.0,6004.0
MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,1944.0,0,0,0,2930.0,2786.0,0,0,0,0,3713.0,0,0,0
MEG_1558|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,33.0,0,0,0,0,0,0,0,0,0,27.0,0
MEG_42|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,22.0,0,0,0,46.0,0,0,30.0,0,0,12.0,0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,0,25.0,0,187.0,314.0,18.0,0,0,440.0,219.0,183.0,194.0,0,0,1053.0,317.0
MEG_8646|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACD,0,0,0,0,4736.0,0,0,0,6840.0,0,0,9321.0,0,0,7021.0,0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,131.0,0,0,0,215.0,0,0,243.0,0,0,332.0,0
MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,57.0,65.0,0,417.0,405.0,240.0,0,0,32.0,1235.0,1207.0,130.0,0,167.0,151.0,1254.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,30.0,0,0,0,0,58.0,33.0,0,0,0,180.0,129.0
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,5.0,0,0,0,14.0,21.0,0,0,0,0,17.0,0,0,0
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,0,0,0,23.0,48.0,0,0,0,50.0,21.0,13.0,31.0,0,0,124.0,42.0
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,0,0,0,0,117.0,0,0,0,321.0,0,0,346.0,0,0,106.0,0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,0,0,0,0,73.0,0,0,0,17.0,55.0,18.0,0,0,0,421.0,30.0
MEG_5844|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
MEG_6590|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,21.0,0,0,21.0,0,0,0,0
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,0,0,0,10.0,32.0,0,0,0,33.0,11.0,16.0,14.0,0,0,57.0,20.0
MEG_7209|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,530.0,0,75.0,0,0,0,1085.0,1048.0,0,0,0,0,1255.0
MEG_2790|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,0,80.0,0,0,0,398.0,87.0,0,731.0,0,0,216.0,0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,23.0,278.0,0,0,0,0,79.0,50.0,147.0,0,0,290.0,63.0
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,0,0,0,23.0,141.0,0,0,0,51.0,108.0,86.0,29.0,0,0,335.0,139.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,136.0,0,67.0,52.0,473.0,0,0,417.0,0,0,212.0,0
MEG_213|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,18.0,280.0,0,0,0,0,13.0,31.0,76.0,0,0,169.0,33.0
