gene_accession,SRR4425689,SRR4425688,SRR4425691,SRR4425695,SRR4425683,SRR4425690,SRR4425694,SRR4425684,SRR4425656,SRR4425696,SRR4425681,SRR4425685,SRR4425692,SRR4425687,SRR4425686,SRR4425682
MEG_2791|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,93.0,142.0,0,0,436.0,0,134.0,175.0,528.0,0,0,249.0,157.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,31.0,88.0,0,0,96.0,0,31.0,52.0,0,0,0,185.0,53.0
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,55.0,0,0,0,0,0,0,93.0,0,0,96.0,0
MEG_7849|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZINT,0,0,0,40.0,146.0,13.0,0,192.0,0,83.0,80.0,64.0,0,0,334.0,97.0
MEG_7627|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,102.0,0,0,0,213.0,0,0,31.0,0
MEG_916|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,40.0,19.0,0,883.0,402.0,218.0,0,74.0,0,1279.0,1231.0,102.0,13.0,87.0,373.0,1285.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,0,0,0,63.0,116.0,0,0,140.0,0,82.0,65.0,74.0,0,0,302.0,83.0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,0,0,0,65.0,142.0,18.0,0,203.0,0,88.0,82.0,67.0,0,0,423.0,135.0
MEG_8|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,245.0,0,0,0
MEG_39|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,29.0,0,0,105.0,0,0,0,32.0,0,0,96.0,0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,416.0,513.0,270.0,507.0,888.0,764.0,487.0,955.0,492.0,723.0,700.0,1024.0,482.0,787.0,898.0,835.0
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,0,21.0,0,226.0,328.0,32.0,0,591.0,0,290.0,223.0,229.0,0,0,994.0,382.0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0
MEG_7209|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,468.0,0,72.0,0,0,0,850.0,818.0,0,0,0,0,947.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,0,0,0,76.0,140.0,0,0,153.0,0,71.0,76.0,71.0,0,0,293.0,111.0
MEG_2579|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRG,0,0,0,0,58.0,0,0,43.0,0,0,0,54.0,0,0,33.0,0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0,315.0,0,457.0,382.0,574.0,0,159.0,19.0,886.0,1082.0,358.0,0,579.0,658.0,1146.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,6.0,0
MEG_757|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,0,0,0,31.0,75.0,0,0,99.0,0,47.0,32.0,26.0,0,0,223.0,53.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,0,0,0,6.0,11.0,0,0,9.0,0,7.0,6.0,6.0,0,0,34.0,6.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,174.0,209.0,0,214.0,462.0,395.0,0,522.0,0,352.0,313.0,552.0,0,436.0,577.0,391.0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,0,0,0,16.0,35.0,0,0,31.0,0,16.0,13.0,10.0,0,0,78.0,25.0
MEG_2857|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,15.0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,832.0,0,0,955.0,1402.0,0,1452.0,0,0,0,1512.0,0,0,0
MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,38.0,47.0,0,156.0,143.0,157.0,0,0,0,308.0,329.0,38.0,0,120.0,69.0,443.0
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0,0,0,0,796.0,0,0,806.0,0,281.0,0,978.0,0,0,1059.0,385.0
MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,0,0,0,0,0,31.0,0,25.0,32.0,49.0,0,0,0,65.0
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,601.0,0,0,0,1145.0,0,1138.0,0,0,0,1330.0,0,0,0
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,0,0,0,11.0,28.0,0,0,26.0,0,19.0,18.0,11.0,0,0,85.0,32.0
MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,0,0,0,0,1148.0,0,0,1813.0,0,39.0,69.0,2117.0,0,0,891.0,63.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,3.0,0,0,22.0,28.0,4.0,0,45.0,0,34.0,18.0,17.0,0,0,105.0,51.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,0,0,0,37.0,69.0,9.0,0,85.0,0,38.0,39.0,39.0,0,0,190.0,51.0
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,57.0,0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,10.0,0,0,11.0,0,0,0,0,0,0,33.0,0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,0,31.0,0,225.0,448.0,48.0,0,474.0,0,239.0,202.0,209.0,0,0,995.0,331.0
MEG_7628|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,78.0,0,0,0,113.0,0,0,0,0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,0,0,0,100.0,172.0,0,0,212.0,0,153.0,92.0,95.0,0,0,442.0,131.0
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,0,0,0,37.0,152.0,0,0,225.0,0,0,39.0,70.0,0,0,291.0,0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,13.0,0,0,0,20.0,0,33.0,0,0,0,33.0,0,0,0
MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,113.0,0,214.0,0,0,0,246.0,307.0,0,0,0,73.0,325.0
MEG_1010|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,0,0,0,0,0,38.0,45.0,0,0,0,0,37.0
MEG_2799|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,112.0,343.0,12.0,0,670.0,0,195.0,252.0,734.0,0,0,464.0,240.0
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,5.0,0,0,0,12.0,0,18.0,0,0,0,16.0,0,0,0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,29.0,0,0,0,0,55.0,33.0,0,0,0,159.0,119.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,0,0,0,0,69.0,0,0,17.0,0,53.0,18.0,0,0,0,346.0,28.0
MEG_1009|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0
MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,69.0,150.0,0,178.0,93.0,301.0,0,0,0,572.0,543.0,0,0,270.0,0,605.0
MEG_983|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,0,0,10.0,21.0,0,0,0,0,24.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,0,0,0,0,98.0,0,0,70.0,0,0,0,100.0,0,0,108.0,0
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,0,11.0,0,63.0,167.0,0,0,159.0,0,91.0,78.0,87.0,0,0,363.0,148.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,0,0,0,228.0,458.0,0,0,618.0,0,263.0,258.0,269.0,0,0,1119.0,353.0
MEG_1005|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,170.0,0,0,55.0,0,0,55.0,154.0,0,0,522.0,199.0
MEG_1150|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0,0,0,0,314.0,0,0,308.0,0,0,0,411.0,0,0,448.0,0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,480.0,569.0,0,0,990.0,812.0,442.0,618.0,462.0,592.0,601.0,758.0,475.0,846.0,1440.0,708.0
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,22.0,0,0,0,0,13.0,25.0,0,0,0,47.0,0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,10.0,0,0,0,0,0,0,0,8.0,0,0,28.0,0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,25.0,22.0,14.0,0,84.0,0,0,57.0,19.0,0,0,171.0,69.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,0,0,0,67.0,173.0,0,0,156.0,0,85.0,81.0,72.0,0,0,389.0,111.0
MEG_4045|Drugs|MLS|Macrolide_phosphotransferases|MPHG,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0
MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,179.0,166.0,0,418.0,487.0,474.0,0,51.0,0,887.0,712.0,149.0,0,531.0,244.0,894.0
MEG_3665|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MCO,0,0,0,0,439.0,0,0,256.0,0,0,0,430.0,0,0,835.0,0
MEG_1739|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEB,0,0,0,0,67.0,0,0,0,0,0,0,0,0,0,0,0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,0,0,0,46.0,109.0,0,0,125.0,0,62.0,61.0,48.0,0,0,277.0,83.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,0,36.0,74.0,0,0,99.0,0,52.0,56.0,62.0,0,0,270.0,91.0
MEG_7208|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,416.0,0,0,0,0,0,635.0,757.0,0,0,0,0,774.0
MEG_42|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,20.0,0,0,36.0,0,0,0,30.0,0,0,12.0,0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,0,0,0,0,94.0,0,0,0,0,0,26.0,0,0,0,214.0,0
MEG_7626|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,142.0,839.0,0,0,1035.0,0,267.0,66.0,1075.0,0,0,1040.0,76.0
MEG_3013|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,0,8.0,0,0,0,8.0,0,0,9.0,0
MEG_2811|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,213.0,0,0,302.0,0,0,0,341.0,0,0,363.0,0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,17.0,0,0,58.0,0,0,0,43.0,0,0,0,0
MEG_3881|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,0,0,0,0,0,0,0,13.0,0,0,0,7.0,0,0,9.0,0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0,0,0,0,10.0,0,15.0,31.0,5.0,5.0,0,14.0,0,0,15.0,0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,0,0,0,102.0,112.0,14.0,0,181.0,0,106.0,74.0,74.0,0,0,312.0,121.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,0,7.0,41.0,0,0,13.0,0,26.0,27.0,12.0,0,0,58.0,31.0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,11.0,0,0,10.0,0,0,0,0,0,0,63.0,0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,0,0,0,53.0,323.0,0,0,133.0,0,275.0,167.0,71.0,0,0,607.0,271.0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,0,6.0,0,37.0,68.0,16.0,0,81.0,0,47.0,43.0,44.0,0,5.0,216.0,64.0
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,19.0,11.0,0,583.0,259.0,109.0,0,44.0,8.0,919.0,954.0,81.0,0,59.0,232.0,996.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,0,0,0,0,134.0,0,0,44.0,0,72.0,60.0,26.0,0,0,243.0,89.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,707.0,818.0,710.0,1405.0,3246.0,1231.0,1342.0,2982.0,1296.0,2032.0,1914.0,2113.0,1471.0,1090.0,5044.0,2527.0
MEG_6589|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,26.0,0,0,0,27.0,0,0,0,0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,0,0,0,0,43.0,0,0,50.0,0,0,35.0,31.0,0,0,123.0,39.0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,155.0,0
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,0,0,0,27.0,41.0,0,0,26.0,0,66.0,29.0,14.0,0,0,154.0,33.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,29.0,15.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,0,0,0,214.0,340.0,0,0,535.0,0,286.0,261.0,208.0,0,0,1032.0,366.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,17.0,0,0,213.0,457.0,31.0,0,476.0,0,288.0,251.0,266.0,0,0,1073.0,395.0
MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,181.0,221.0,0,721.0,0,555.0,0,0,0,1349.0,1190.0,0,0,457.0,0,1316.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,0,34.0,103.0,7.0,0,76.0,0,64.0,39.0,42.0,0,0,311.0,106.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,0,0,0,251.0,492.0,48.0,0,595.0,0,258.0,269.0,210.0,0,0,1126.0,395.0
MEG_7186|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0
MEG_2814|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,102.0,0,0,148.0,0,0,0,145.0,0,0,172.0,0
MEG_32|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,13.0,0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,0,0,0,37.0,81.0,0,0,64.0,0,65.0,51.0,41.0,0,0,305.0,82.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,0,0,0,61.0,156.0,13.0,0,208.0,0,98.0,104.0,70.0,0,0,439.0,140.0
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,44.0,0
MEG_8716|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,370.0,0,0,1006.0,0,809.0,0,0,0,1176.0,1223.0,0,0,782.0,0,1247.0
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,0,589.0,0,0,964.0,0,0,0,973.0,0,0,0,0
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0,0,0,177.0,323.0,21.0,0,392.0,0,197.0,186.0,162.0,0,0,819.0,285.0
MEG_7234|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,559.0,0,0,0,0,0,922.0,1004.0,0,0,0,0,1021.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,0,0,0,71.0,128.0,19.0,0,203.0,0,101.0,102.0,96.0,0,0,454.0,148.0
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,0,0,0,23.0,38.0,0,0,46.0,0,20.0,12.0,26.0,0,0,101.0,35.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,64.0,30.0,0,0,195.0,26.0,21.0,149.0,27.0,22.0,0,203.0,74.0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,0,0,0,6.0,29.0,8.0,0,36.0,0,19.0,23.0,20.0,0,0,101.0,31.0
MEG_1008|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,0,317.0,0,0,28.0,0,0,38.0,106.0,0,0,172.0,37.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0,0,0,0,76.0,0,0,0,0,0,0,0,0,0,18.0,0
MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,386.0,0,2044.0,0,732.0,2564.0,710.0,0,0,2525.0,787.0,0,2035.0,0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,0,0,0,124.0,81.0,0,0,273.0,0,0,88.0,73.0,0,0,176.0,0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,0,0,0,186.0,254.0,29.0,0,394.0,0,196.0,198.0,172.0,0,18.0,722.0,298.0
MEG_6590|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,21.0,0,0,0,21.0,0,0,0,0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0
MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,100.0,136.0,0,0,250.0,0,186.0,204.0,341.0,0,0,249.0,233.0
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,0,0,0,73.0,350.0,0,0,148.0,0,352.0,196.0,99.0,0,0,693.0,276.0
MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,118.0,0,0,183.0,0,0,0,197.0,0,0,255.0,0
MEG_7690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,0,0,0,110.0,185.0,28.0,0,243.0,0,122.0,129.0,128.0,0,0,512.0,183.0
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0,0,0,73.0,119.0,16.0,0,178.0,0,88.0,72.0,89.0,0,0,439.0,133.0
MEG_2819|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,102.0,0,0,127.0,0,0,0,178.0,0,0,153.0,0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1377.0,1372.0,28.0,228.0,315.0,1997.0,84.0,170.0,114.0,695.0,658.0,465.0,63.0,2003.0,391.0,974.0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,40.0,0,0,64.0,0,0,0,89.0,0,0,108.0,0
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,0,0,0,0,47.0,0,0,23.0,0,38.0,28.0,9.0,0,0,121.0,37.0
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,0,346.0,267.0,0,801.0,0,463.0,896.0,492.0,645.0,646.0,931.0,477.0,674.0,791.0,0
MEG_8247|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MEXC1,0,0,40.0,0,0,0,66.0,0,71.0,0,0,0,80.0,0,0,0
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,10.0,0,0,23.0,0,0,0,0,18.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,7.0,5.0,0,18.0,96.0,12.0,0,98.0,0,55.0,45.0,49.0,0,0,227.0,76.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,2550.0,2458.0,0,2236.0,1520.0,3372.0,0,370.0,0,3011.0,2813.0,1272.0,0,3522.0,417.0,3307.0
MEG_6974|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,0,0,0,0,18.0,0,0,58.0,0,0,0,42.0,0,0,28.0,0
MEG_4417|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0
MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,19.0,0,0,0,214.0,46.0,0,0,0,58.0,57.0,69.0,0,71.0,126.0,89.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,0,0,0,229.0,319.0,50.0,0,460.0,0,240.0,246.0,182.0,0,0,982.0,326.0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,138.0,0,310.0,493.0,257.0,0,503.0,0,407.0,357.0,277.0,0,248.0,958.0,504.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,0,0,0,57.0,116.0,0,0,178.0,0,94.0,97.0,90.0,0,0,400.0,116.0
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,54.0,49.0,55.0,0,156.0,132.0,159.0,87.0,145.0,0,0,217.0,115.0,204.0,475.0,0
MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,0,96.0,0,0,58.0,0,42.0,0,103.0,0,0,62.0,0
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,0,14.0,0,83.0,159.0,11.0,0,232.0,0,104.0,76.0,89.0,0,0,423.0,136.0
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,463.0,514.0,304.0,649.0,1099.0,818.0,531.0,1084.0,561.0,852.0,815.0,848.0,626.0,789.0,1482.0,970.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,0,0,0,54.0,100.0,21.0,0,152.0,0,79.0,101.0,38.0,0,0,301.0,113.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,31.0,0
MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,76.0,80.0,0,351.0,393.0,320.0,0,302.0,0,644.0,519.0,863.0,0,277.0,909.0,652.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0,0,0,20.0,148.0,139.0,0,0,0,104.0,80.0,61.0,0,96.0,109.0,272.0
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,0,0,0,0,0,0,0,96.0,0,0,36.0,0,0,0,193.0,53.0
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,151.0,0,0,0,184.0,0,0,211.0,0
